country,sector,year,project_count,project_value_eur_millions
Italy,Transport,2020,0,0.0
Italy,Transport,2021,0,0.0
Lithuania,Defence,1990,0,0.0
Lithuania,Defence,1991,0,0.0
Lithuania,Defence,1992,0,0.0
Lithuania,Defence,1993,0,0.0
Lithuania,Defence,1994,0,0.0
Lithuania,Defence,1995,0,0.0
Lithuania,Defence,1996,0,0.0
Lithuania,Defence,1997,0,0.0
Lithuania,Defence,1998,0,0.0
Lithuania,Defence,1999,0,0.0
Lithuania,Defence,2000,0,0.0
Lithuania,Defence,2001,0,0.0
Lithuania,Defence,2002,0,0.0
Lithuania,Defence,2003,0,0.0
Lithuania,Defence,2004,0,0.0
Lithuania,Defence,2005,0,0.0
Lithuania,Defence,2006,0,0.0
Lithuania,Defence,2007,0,0.0
Lithuania,Defence,2008,0,0.0
Lithuania,Defence,2009,0,0.0
Lithuania,Defence,2010,0,0.0
Lithuania,Defence,2011,0,0.0
Lithuania,Defence,2012,0,0.0
Lithuania,Defence,2013,0,0.0
Lithuania,Defence,2014,0,0.0
Lithuania,Defence,2015,0,0.0
Lithuania,Defence,2016,0,0.0
Lithuania,Defence,2017,0,0.0
Lithuania,Defence,2018,0,0.0
Lithuania,Defence,2019,0,0.0
Lithuania,Defence,2020,0,0.0
Lithuania,Defence,2021,0,0.0
Lithuania,Education,1990,0,0.0
Lithuania,Education,1991,0,0.0
Lithuania,Education,1992,0,0.0
Lithuania,Education,1993,0,0.0
Lithuania,Education,1994,0,0.0
Lithuania,Education,1995,0,0.0
Lithuania,Education,1996,0,0.0
Lithuania,Education,1997,0,0.0
Lithuania,Education,1998,0,0.0
Lithuania,Education,1999,0,0.0
Lithuania,Education,2000,0,0.0
Lithuania,Education,2001,0,0.0
Lithuania,Education,2002,0,0.0
Lithuania,Education,2003,0,0.0
Lithuania,Education,2004,0,0.0
Lithuania,Education,2005,0,0.0
Lithuania,Education,2006,0,0.0
Lithuania,Education,2007,0,0.0
Lithuania,Education,2008,0,0.0
Lithuania,Education,2009,0,0.0
Lithuania,Education,2010,1,10.0
Lithuania,Education,2011,0,0.0
Lithuania,Education,2012,0,0.0
Lithuania,Education,2013,0,0.0
Lithuania,Education,2014,0,0.0
Lithuania,Education,2015,0,0.0
Lithuania,Education,2016,0,0.0
Lithuania,Education,2017,0,0.0
Lithuania,Education,2018,0,0.0
Lithuania,Education,2019,0,0.0
Lithuania,Education,2020,1,14.0
Lithuania,Education,2021,0,0.0
Lithuania,Environment,1990,0,0.0
Lithuania,Environment,1991,0,0.0
Lithuania,Environment,1992,0,0.0
Lithuania,Environment,1993,0,0.0
Lithuania,Environment,1994,0,0.0
Lithuania,Environment,1995,0,0.0
Lithuania,Environment,1996,0,0.0
Lithuania,Environment,1997,0,0.0
Lithuania,Environment,1998,0,0.0
Lithuania,Environment,1999,0,0.0
Lithuania,Environment,2000,0,0.0
Lithuania,Environment,2001,0,0.0
Lithuania,Environment,2002,0,0.0
Lithuania,Environment,2003,0,0.0
Lithuania,Environment,2004,0,0.0
Lithuania,Environment,2005,0,0.0
Lithuania,Environment,2006,0,0.0
Lithuania,Environment,2007,0,0.0
Lithuania,Environment,2008,0,0.0
Lithuania,Environment,2009,0,0.0
Lithuania,Environment,2010,0,0.0
Lithuania,Environment,2011,0,0.0
Lithuania,Environment,2012,0,0.0
Lithuania,Environment,2013,0,0.0
Lithuania,Environment,2014,0,0.0
Lithuania,Environment,2015,0,0.0
Lithuania,Environment,2016,0,0.0
Lithuania,Environment,2017,0,0.0
Lithuania,Environment,2018,0,0.0
Lithuania,Environment,2019,0,0.0
Lithuania,Environment,2020,0,0.0
Lithuania,Environment,2021,0,0.0
Lithuania,General Public Services,1990,0,0.0
Lithuania,General Public Services,1991,0,0.0
Lithuania,General Public Services,1992,0,0.0
Lithuania,General Public Services,1993,0,0.0
Lithuania,General Public Services,1994,0,0.0
Lithuania,General Public Services,1995,0,0.0
Lithuania,General Public Services,1996,0,0.0
Lithuania,General Public Services,1997,0,0.0
Lithuania,General Public Services,1998,0,0.0
Lithuania,General Public Services,1999,0,0.0
Lithuania,General Public Services,2000,0,0.0
Lithuania,General Public Services,2001,0,0.0
Lithuania,General Public Services,2002,0,0.0
Lithuania,General Public Services,2003,0,0.0
Lithuania,General Public Services,2004,0,0.0
Lithuania,General Public Services,2005,0,0.0
Lithuania,General Public Services,2006,0,0.0
Lithuania,General Public Services,2007,0,0.0
Lithuania,General Public Services,2008,0,0.0
Lithuania,General Public Services,2009,0,0.0
Lithuania,General Public Services,2010,0,0.0
Lithuania,General Public Services,2011,0,0.0
Lithuania,General Public Services,2012,0,0.0
Lithuania,General Public Services,2013,0,0.0
Lithuania,General Public Services,2014,0,0.0
Lithuania,General Public Services,2015,0,0.0
Lithuania,General Public Services,2016,0,0.0
Lithuania,General Public Services,2017,0,0.0
Lithuania,General Public Services,2018,0,0.0
Lithuania,General Public Services,2019,0,0.0
Lithuania,General Public Services,2020,0,0.0
Lithuania,General Public Services,2021,0,0.0
Lithuania,Healthcare,1990,0,0.0
Lithuania,Healthcare,1991,0,0.0
Lithuania,Healthcare,1992,0,0.0
Lithuania,Healthcare,1993,0,0.0
Lithuania,Healthcare,1994,0,0.0
Lithuania,Healthcare,1995,0,0.0
Lithuania,Healthcare,1996,0,0.0
Lithuania,Healthcare,1997,0,0.0
Lithuania,Healthcare,1998,0,0.0
Lithuania,Healthcare,1999,0,0.0
Lithuania,Healthcare,2000,0,0.0
Lithuania,Healthcare,2001,0,0.0
Lithuania,Healthcare,2002,0,0.0
Lithuania,Healthcare,2003,0,0.0
Lithuania,Healthcare,2004,0,0.0
Lithuania,Healthcare,2005,0,0.0
Lithuania,Healthcare,2006,0,0.0
Lithuania,Healthcare,2007,0,0.0
Lithuania,Healthcare,2008,0,0.0
Lithuania,Healthcare,2009,0,0.0
Lithuania,Healthcare,2010,0,0.0
Lithuania,Healthcare,2011,0,0.0
Lithuania,Healthcare,2012,0,0.0
Lithuania,Healthcare,2013,0,0.0
Lithuania,Healthcare,2014,0,0.0
Lithuania,Healthcare,2015,0,0.0
Lithuania,Healthcare,2016,0,0.0
Lithuania,Healthcare,2017,0,0.0
Lithuania,Healthcare,2018,0,0.0
Lithuania,Healthcare,2019,0,0.0
Lithuania,Healthcare,2020,0,0.0
Lithuania,Healthcare,2021,0,0.0
Lithuania,Housing and Community Services,1990,0,0.0
Lithuania,Housing and Community Services,1991,0,0.0
Lithuania,Housing and Community Services,1992,0,0.0
Lithuania,Housing and Community Services,1993,0,0.0
Lithuania,Housing and Community Services,1994,0,0.0
Lithuania,Housing and Community Services,1995,0,0.0
Lithuania,Housing and Community Services,1996,0,0.0
Lithuania,Housing and Community Services,1997,0,0.0
Lithuania,Housing and Community Services,1998,0,0.0
Lithuania,Housing and Community Services,1999,0,0.0
Lithuania,Housing and Community Services,2000,0,0.0
Lithuania,Housing and Community Services,2001,0,0.0
Lithuania,Housing and Community Services,2002,0,0.0
Lithuania,Housing and Community Services,2003,0,0.0
Lithuania,Housing and Community Services,2004,0,0.0
Lithuania,Housing and Community Services,2005,0,0.0
Lithuania,Housing and Community Services,2006,0,0.0
Lithuania,Housing and Community Services,2007,0,0.0
Lithuania,Housing and Community Services,2008,0,0.0
Lithuania,Housing and Community Services,2009,0,0.0
Lithuania,Housing and Community Services,2010,0,0.0
Lithuania,Housing and Community Services,2011,0,0.0
Lithuania,Housing and Community Services,2012,0,0.0
Lithuania,Housing and Community Services,2013,0,0.0
Lithuania,Housing and Community Services,2014,0,0.0
Lithuania,Housing and Community Services,2015,0,0.0
Lithuania,Housing and Community Services,2016,0,0.0
Lithuania,Housing and Community Services,2017,0,0.0
Lithuania,Housing and Community Services,2018,0,0.0
Lithuania,Housing and Community Services,2019,0,0.0
Lithuania,Housing and Community Services,2020,0,0.0
Lithuania,Housing and Community Services,2021,0,0.0
Lithuania,Public Order and Safety,1990,0,0.0
Lithuania,Public Order and Safety,1991,0,0.0
Lithuania,Public Order and Safety,1992,0,0.0
Lithuania,Public Order and Safety,1993,0,0.0
Lithuania,Public Order and Safety,1994,0,0.0
Lithuania,Public Order and Safety,1995,0,0.0
Lithuania,Public Order and Safety,1996,0,0.0
Lithuania,Public Order and Safety,1997,0,0.0
Lithuania,Public Order and Safety,1998,0,0.0
Lithuania,Public Order and Safety,1999,0,0.0
Lithuania,Public Order and Safety,2000,0,0.0
Lithuania,Public Order and Safety,2001,0,0.0
Lithuania,Public Order and Safety,2002,0,0.0
Lithuania,Public Order and Safety,2003,0,0.0
Lithuania,Public Order and Safety,2004,0,0.0
Lithuania,Public Order and Safety,2005,0,0.0
Lithuania,Public Order and Safety,2006,0,0.0
Lithuania,Public Order and Safety,2007,0,0.0
Lithuania,Public Order and Safety,2008,0,0.0
Lithuania,Public Order and Safety,2009,0,0.0
Lithuania,Public Order and Safety,2010,0,0.0
Lithuania,Public Order and Safety,2011,0,0.0
Lithuania,Public Order and Safety,2012,0,0.0
Lithuania,Public Order and Safety,2013,0,0.0
Lithuania,Public Order and Safety,2014,0,0.0
Lithuania,Public Order and Safety,2015,0,0.0
Lithuania,Public Order and Safety,2016,1,16.0
Lithuania,Public Order and Safety,2017,0,0.0
Lithuania,Public Order and Safety,2018,0,0.0
Lithuania,Public Order and Safety,2019,1,22.0
Lithuania,Public Order and Safety,2020,0,0.0
Lithuania,Public Order and Safety,2021,0,0.0
Lithuania,RDI,1990,0,0.0
Lithuania,RDI,1991,0,0.0
Lithuania,RDI,1992,0,0.0
Lithuania,RDI,1993,0,0.0
Lithuania,RDI,1994,0,0.0
Lithuania,RDI,1995,0,0.0
Lithuania,RDI,1996,0,0.0
Lithuania,RDI,1997,0,0.0
Lithuania,RDI,1998,0,0.0
Lithuania,RDI,1999,0,0.0
Lithuania,RDI,2000,0,0.0
Lithuania,RDI,2001,0,0.0
Lithuania,RDI,2002,0,0.0
Lithuania,RDI,2003,0,0.0
Lithuania,RDI,2004,0,0.0
Lithuania,RDI,2005,0,0.0
Lithuania,RDI,2006,0,0.0
Lithuania,RDI,2007,0,0.0
Lithuania,RDI,2008,0,0.0
Lithuania,RDI,2009,0,0.0
Lithuania,RDI,2010,0,0.0
Lithuania,RDI,2011,0,0.0
Lithuania,RDI,2012,0,0.0
Lithuania,RDI,2013,0,0.0
Lithuania,RDI,2014,0,0.0
Lithuania,RDI,2015,0,0.0
Lithuania,RDI,2016,0,0.0
Lithuania,RDI,2017,0,0.0
Lithuania,RDI,2018,0,0.0
Lithuania,RDI,2019,0,0.0
Lithuania,RDI,2020,0,0.0
Lithuania,RDI,2021,0,0.0
Lithuania,Recreation and Culture,1990,0,0.0
Lithuania,Recreation and Culture,1991,0,0.0
Lithuania,Recreation and Culture,1992,0,0.0
Lithuania,Recreation and Culture,1993,0,0.0
Lithuania,Recreation and Culture,1994,0,0.0
Lithuania,Recreation and Culture,1995,0,0.0
Lithuania,Recreation and Culture,1996,0,0.0
Lithuania,Recreation and Culture,1997,0,0.0
Lithuania,Recreation and Culture,1998,0,0.0
Lithuania,Recreation and Culture,1999,0,0.0
Lithuania,Recreation and Culture,2000,0,0.0
Lithuania,Recreation and Culture,2001,0,0.0
Lithuania,Recreation and Culture,2002,0,0.0
Lithuania,Recreation and Culture,2003,0,0.0
Lithuania,Recreation and Culture,2004,0,0.0
Lithuania,Recreation and Culture,2005,0,0.0
Lithuania,Recreation and Culture,2006,0,0.0
Lithuania,Recreation and Culture,2007,0,0.0
Lithuania,Recreation and Culture,2008,0,0.0
Lithuania,Recreation and Culture,2009,0,0.0
Lithuania,Recreation and Culture,2010,0,0.0
Lithuania,Recreation and Culture,2011,0,0.0
Lithuania,Recreation and Culture,2012,0,0.0
Lithuania,Recreation and Culture,2013,0,0.0
Lithuania,Recreation and Culture,2014,0,0.0
Lithuania,Recreation and Culture,2015,0,0.0
Lithuania,Recreation and Culture,2016,0,0.0
Lithuania,Recreation and Culture,2017,0,0.0
Lithuania,Recreation and Culture,2018,0,0.0
Lithuania,Recreation and Culture,2019,0,0.0
Lithuania,Recreation and Culture,2020,0,0.0
Lithuania,Recreation and Culture,2021,0,0.0
Lithuania,Telcos,1990,0,0.0
Lithuania,Telcos,1991,0,0.0
Lithuania,Telcos,1992,0,0.0
Lithuania,Telcos,1993,0,0.0
Lithuania,Telcos,1994,0,0.0
Lithuania,Telcos,1995,0,0.0
Lithuania,Telcos,1996,0,0.0
Lithuania,Telcos,1997,0,0.0
Lithuania,Telcos,1998,0,0.0
Lithuania,Telcos,1999,0,0.0
Lithuania,Telcos,2000,0,0.0
Lithuania,Telcos,2001,0,0.0
Lithuania,Telcos,2002,0,0.0
Lithuania,Telcos,2003,0,0.0
Lithuania,Telcos,2004,0,0.0
Lithuania,Telcos,2005,0,0.0
Lithuania,Telcos,2006,0,0.0
Lithuania,Telcos,2007,0,0.0
Lithuania,Telcos,2008,0,0.0
Lithuania,Telcos,2009,0,0.0
Lithuania,Telcos,2010,0,0.0
Lithuania,Telcos,2011,0,0.0
Lithuania,Telcos,2012,0,0.0
Lithuania,Telcos,2013,0,0.0
Lithuania,Telcos,2014,0,0.0
Lithuania,Telcos,2015,0,0.0
Lithuania,Telcos,2016,0,0.0
Lithuania,Telcos,2017,0,0.0
Lithuania,Telcos,2018,0,0.0
Lithuania,Telcos,2019,0,0.0
Lithuania,Telcos,2020,0,0.0
Lithuania,Telcos,2021,0,0.0
Lithuania,Transport,1990,0,0.0
Lithuania,Transport,1991,0,0.0
Lithuania,Transport,1992,0,0.0
Lithuania,Transport,1993,0,0.0
Lithuania,Transport,1994,0,0.0
Lithuania,Transport,1995,0,0.0
Lithuania,Transport,1996,0,0.0
Lithuania,Transport,1997,0,0.0
Lithuania,Transport,1998,0,0.0
Lithuania,Transport,1999,0,0.0
Lithuania,Transport,2000,0,0.0
Lithuania,Transport,2001,0,0.0
Lithuania,Transport,2002,0,0.0
Lithuania,Transport,2003,0,0.0
Lithuania,Transport,2004,0,0.0
Lithuania,Transport,2005,0,0.0
Lithuania,Transport,2006,0,0.0
Lithuania,Transport,2007,0,0.0
Lithuania,Transport,2008,0,0.0
Lithuania,Transport,2009,0,0.0
Lithuania,Transport,2010,0,0.0
Lithuania,Transport,2011,0,0.0
Lithuania,Transport,2012,0,0.0
Lithuania,Transport,2013,1,11.0
Lithuania,Transport,2014,0,0.0
Lithuania,Transport,2015,0,0.0
Lithuania,Transport,2016,0,0.0
Lithuania,Transport,2017,1,14.0
Lithuania,Transport,2018,0,0.0
Lithuania,Transport,2019,0,0.0
Lithuania,Transport,2020,0,0.0
Lithuania,Transport,2021,0,0.0
Luxembourg,Defence,1990,0,0.0
Luxembourg,Defence,1991,0,0.0
Luxembourg,Defence,1992,0,0.0
Luxembourg,Defence,1993,0,0.0
Luxembourg,Defence,1994,0,0.0
Luxembourg,Defence,1995,0,0.0
Luxembourg,Defence,1996,0,0.0
Luxembourg,Defence,1997,0,0.0
Luxembourg,Defence,1998,0,0.0
Luxembourg,Defence,1999,0,0.0
Luxembourg,Defence,2000,0,0.0
Luxembourg,Defence,2001,0,0.0
Luxembourg,Defence,2002,0,0.0
Luxembourg,Defence,2003,0,0.0
Luxembourg,Defence,2004,0,0.0
Luxembourg,Defence,2005,0,0.0
Luxembourg,Defence,2006,0,0.0
Luxembourg,Defence,2007,0,0.0
Luxembourg,Defence,2008,0,0.0
Luxembourg,Defence,2009,0,0.0
Luxembourg,Defence,2010,0,0.0
Luxembourg,Defence,2011,0,0.0
Luxembourg,Defence,2012,0,0.0
Luxembourg,Defence,2013,0,0.0
Luxembourg,Defence,2014,0,0.0
Luxembourg,Defence,2015,0,0.0
Luxembourg,Defence,2016,0,0.0
Luxembourg,Defence,2017,0,0.0
Luxembourg,Defence,2018,0,0.0
Luxembourg,Defence,2019,0,0.0
Luxembourg,Defence,2020,0,0.0
Luxembourg,Defence,2021,0,0.0
Luxembourg,Education,1990,0,0.0
Luxembourg,Education,1991,0,0.0
Luxembourg,Education,1992,0,0.0
Luxembourg,Education,1993,0,0.0
Luxembourg,Education,1994,0,0.0
Luxembourg,Education,1995,0,0.0
Luxembourg,Education,1996,0,0.0
Luxembourg,Education,1997,0,0.0
Luxembourg,Education,1998,0,0.0
Luxembourg,Education,1999,0,0.0
Luxembourg,Education,2000,0,0.0
Luxembourg,Education,2001,0,0.0
Luxembourg,Education,2002,0,0.0
Luxembourg,Education,2003,0,0.0
Luxembourg,Education,2004,0,0.0
Luxembourg,Education,2005,0,0.0
Luxembourg,Education,2006,0,0.0
Luxembourg,Education,2007,0,0.0
Luxembourg,Education,2008,0,0.0
Luxembourg,Education,2009,0,0.0
Luxembourg,Education,2010,0,0.0
Luxembourg,Education,2011,0,0.0
Luxembourg,Education,2012,0,0.0
Luxembourg,Education,2013,0,0.0
Luxembourg,Education,2014,0,0.0
Luxembourg,Education,2015,0,0.0
Luxembourg,Education,2016,0,0.0
Luxembourg,Education,2017,0,0.0
Luxembourg,Education,2018,0,0.0
Luxembourg,Education,2019,0,0.0
Luxembourg,Education,2020,0,0.0
Luxembourg,Education,2021,0,0.0
Luxembourg,Environment,1990,0,0.0
Luxembourg,Environment,1991,0,0.0
Luxembourg,Environment,1992,0,0.0
Luxembourg,Environment,1993,0,0.0
Luxembourg,Environment,1994,0,0.0
Luxembourg,Environment,1995,0,0.0
Luxembourg,Environment,1996,0,0.0
Luxembourg,Environment,1997,0,0.0
Luxembourg,Environment,1998,0,0.0
Luxembourg,Environment,1999,0,0.0
Luxembourg,Environment,2000,0,0.0
Luxembourg,Environment,2001,0,0.0
Luxembourg,Environment,2002,0,0.0
Luxembourg,Environment,2003,0,0.0
Luxembourg,Environment,2004,0,0.0
Luxembourg,Environment,2005,0,0.0
Luxembourg,Environment,2006,0,0.0
Luxembourg,Environment,2007,0,0.0
Luxembourg,Environment,2008,0,0.0
Luxembourg,Environment,2009,0,0.0
Luxembourg,Environment,2010,0,0.0
Luxembourg,Environment,2011,0,0.0
Luxembourg,Environment,2012,0,0.0
Luxembourg,Environment,2013,0,0.0
Luxembourg,Environment,2014,0,0.0
Luxembourg,Environment,2015,0,0.0
Luxembourg,Environment,2016,0,0.0
Luxembourg,Environment,2017,0,0.0
Luxembourg,Environment,2018,0,0.0
Luxembourg,Environment,2019,0,0.0
Luxembourg,Environment,2020,0,0.0
Luxembourg,Environment,2021,0,0.0
Luxembourg,General Public Services,1990,0,0.0
Luxembourg,General Public Services,1991,0,0.0
Luxembourg,General Public Services,1992,0,0.0
Luxembourg,General Public Services,1993,0,0.0
Luxembourg,General Public Services,1994,0,0.0
Luxembourg,General Public Services,1995,0,0.0
Luxembourg,General Public Services,1996,0,0.0
Luxembourg,General Public Services,1997,0,0.0
Luxembourg,General Public Services,1998,0,0.0
Luxembourg,General Public Services,1999,0,0.0
Luxembourg,General Public Services,2000,0,0.0
Luxembourg,General Public Services,2001,0,0.0
Luxembourg,General Public Services,2002,0,0.0
Luxembourg,General Public Services,2003,0,0.0
Luxembourg,General Public Services,2004,0,0.0
Luxembourg,General Public Services,2005,0,0.0
Luxembourg,General Public Services,2006,0,0.0
Luxembourg,General Public Services,2007,0,0.0
Luxembourg,General Public Services,2008,0,0.0
Luxembourg,General Public Services,2009,0,0.0
Luxembourg,General Public Services,2010,0,0.0
Luxembourg,General Public Services,2011,0,0.0
Luxembourg,General Public Services,2012,0,0.0
Luxembourg,General Public Services,2013,0,0.0
Luxembourg,General Public Services,2014,0,0.0
Luxembourg,General Public Services,2015,0,0.0
Luxembourg,General Public Services,2016,0,0.0
Luxembourg,General Public Services,2017,0,0.0
Luxembourg,General Public Services,2018,0,0.0
Luxembourg,General Public Services,2019,0,0.0
Luxembourg,General Public Services,2020,0,0.0
Luxembourg,General Public Services,2021,0,0.0
Luxembourg,Healthcare,1990,0,0.0
Luxembourg,Healthcare,1991,0,0.0
Luxembourg,Healthcare,1992,0,0.0
Luxembourg,Healthcare,1993,0,0.0
Luxembourg,Healthcare,1994,0,0.0
Luxembourg,Healthcare,1995,0,0.0
Luxembourg,Healthcare,1996,0,0.0
Luxembourg,Healthcare,1997,0,0.0
Luxembourg,Healthcare,1998,0,0.0
Luxembourg,Healthcare,1999,0,0.0
Luxembourg,Healthcare,2000,0,0.0
Luxembourg,Healthcare,2001,0,0.0
Luxembourg,Healthcare,2002,0,0.0
Luxembourg,Healthcare,2003,0,0.0
Luxembourg,Healthcare,2004,0,0.0
Luxembourg,Healthcare,2005,0,0.0
Luxembourg,Healthcare,2006,0,0.0
Luxembourg,Healthcare,2007,0,0.0
Luxembourg,Healthcare,2008,0,0.0
Luxembourg,Healthcare,2009,0,0.0
Luxembourg,Healthcare,2010,0,0.0
Luxembourg,Healthcare,2011,0,0.0
Luxembourg,Healthcare,2012,0,0.0
Luxembourg,Healthcare,2013,0,0.0
Luxembourg,Healthcare,2014,0,0.0
Luxembourg,Healthcare,2015,0,0.0
Luxembourg,Healthcare,2016,0,0.0
Luxembourg,Healthcare,2017,0,0.0
Luxembourg,Healthcare,2018,0,0.0
Luxembourg,Healthcare,2019,0,0.0
Luxembourg,Healthcare,2020,0,0.0
Luxembourg,Healthcare,2021,0,0.0
Luxembourg,Housing and Community Services,1990,0,0.0
Luxembourg,Housing and Community Services,1991,0,0.0
Luxembourg,Housing and Community Services,1992,0,0.0
Luxembourg,Housing and Community Services,1993,0,0.0
Luxembourg,Housing and Community Services,1994,0,0.0
Luxembourg,Housing and Community Services,1995,0,0.0
Luxembourg,Housing and Community Services,1996,0,0.0
Luxembourg,Housing and Community Services,1997,0,0.0
Luxembourg,Housing and Community Services,1998,0,0.0
Luxembourg,Housing and Community Services,1999,0,0.0
Luxembourg,Housing and Community Services,2000,0,0.0
Luxembourg,Housing and Community Services,2001,0,0.0
Luxembourg,Housing and Community Services,2002,0,0.0
Luxembourg,Housing and Community Services,2003,0,0.0
Luxembourg,Housing and Community Services,2004,0,0.0
Luxembourg,Housing and Community Services,2005,0,0.0
Luxembourg,Housing and Community Services,2006,0,0.0
Luxembourg,Housing and Community Services,2007,0,0.0
Luxembourg,Housing and Community Services,2008,0,0.0
Luxembourg,Housing and Community Services,2009,0,0.0
Luxembourg,Housing and Community Services,2010,0,0.0
Luxembourg,Housing and Community Services,2011,0,0.0
Luxembourg,Housing and Community Services,2012,0,0.0
Luxembourg,Housing and Community Services,2013,0,0.0
Luxembourg,Housing and Community Services,2014,0,0.0
